Code,Name,Close,Location,Industry,List_date,EPS_2018,EPS_2017,EPS_2016,EPS_2015,EPS_2014,EPS_2013,EPS_2012,EPS_2011,EPS_2010,EPS_2009,EPS_2008,EPS_2007,EPS_2006,Profit,AVG_EPS_2016_18,AVG_EPS_2011_13,Net_Asset,Div,Dividend,PE1618,Div_Rate,Growth,Liquidate_Ratio,Assest_Over_Debt,PB,Mkt_value,市值>500亿,PE<15,流动比例>2,Y6,市净率<1.5,上市超过6年,PB<1.5的沪深300,PE*PB<22.5
300678.SZ,中科信息,22.94,四川,计算机,2017-07-28,0.26,0.498,0.5168,0.541,0.5378,0.5345,0,0,0,0,0,0,0,1,0.424933333,0.178166667,3.148,是,1,53.98493881,19.22781121,1.385032741,348.26%,-1.850769051,7.287166455,3657600000,0,0,1,0,0,0,0,0
300679.SZ,电连技术,35.78,广东,电子,2017-07-31,1.11,3.52,4.06,2.55,2.51,1.87,0,0,0,0,0,0,0,1,2.896666667,0.623333333,15.4976,是,1,12.35212888,10.80585924,3.647058824,1076.37%,-1.365127713,2.30874458,11091600000,0,1,1,0,0,0,0,0
300680.SZ,隆盛科技,23.77,江苏,汽车,2017-07-25,0.05,0.31,0.64,0.54,0.43,0.42,0.5,0,0,0,0,0,0,1,0.333333333,0.306666667,7.0594,是,1,71.31,194.1710826,0.086956522,278.16%,-42.84780751,3.367141683,1397822282,0,0,1,0,0,0,0,0
300681.SZ,英 搏 尔,34,广东,汽车,2017-07-25,0.7,1.31,1.15,1.69,0,0,0,0,0,0,0,0,0,0,1.053333333,0,8.6029,是,1,32.27848101,14.24370886,-999,372.61%,40.79309715,3.952155668,2385180000,0,0,1,0,0,0,0,0
300682.SZ,朗新科技,19.27,江苏,计算机,2017-08-01,0.329,0.37,0.34,0.2,0.36,0.1572,0.6061,0.2496,0,0,0,0,0,1,0.346333333,0.337633333,3.1693,是,1,55.6400385,26.1584327,0.025767598,337.30%,-1.54035032,6.080206986,13849769754,0,0,1,0,0,0,0,0
300683.SZ,海特生物,48.9,湖北,医药生物,2017-08-08,0.91,1.65,2.03,1.91,1.68,1.21,0,0,0,0,0,0,0,1,1.53,0.403333333,16.4438,是,1,31.96078431,21.95825694,2.79338843,684.36%,-2.290261187,2.973765188,2954920594,0,0,1,0,0,0,0,0
300684.SZ,中石科技,31.28,北京,化工,2017-12-27,0.8999,1.2624,0.5659,0.5172,0.8887,0.73,0.56,1.82,0,0,0,0,0,1,0.9094,1.036666667,4.312,是,1,34.39630526,20.15217924,-0.122765273,212.07%,-4.685579136,7.254174397,6339067560,0,0,1,0,0,0,0,0
300685.SZ,艾德生物,85.86,福建,医药生物,2017-08-02,0.88,1.38,1.12,0.35,0,0,0,0,0,0,0,0,0,0,1.126666667,0,5.2551,是,1,76.20710059,20.90698754,-999,1302.72%,-3.799260215,16.33841411,10385383300,0,0,1,0,0,0,0,0
300686.SZ,智 动 力,20.78,广东,电子,2017-08-04,0.0322,0.4,0.63,0.51,0.63,0,0,0,0,0,0,0,0,0,0.354066667,0,3.0036,是,1,58.68951233,30.29059351,-999,255.07%,-3.172165989,6.918364629,3318450720,0,0,1,0,0,0,0,0
300687.SZ,赛意信息,19.18,广东,计算机,2017-08-03,0.79,1.52,1.37,0.72,0,0,0,0,0,0,0,0,0,0,1.226666667,0,5.9459,是,1,15.63586957,12.78077116,-999,701.41%,-3.294969248,3.225752199,3425208945,0,0,1,0,0,0,0,0
300688.SZ,创业黑马,26.04,北京,综合,2017-08-10,0.2,0.83,0.79,0.4,0.17,-0.03,0,0,0,0,0,0,0,0,0.606666667,-0.01,5.6316,是,1,42.92307692,50.57727778,-61.66666667,576.12%,-1.381023361,4.623907948,1924944000,0,0,1,0,0,0,0,0
300689.SZ,澄天伟业,34.9,广东,通信,2017-08-09,0.81,0.91,0.83,0.54,0.51,0.39,0,0,0,0,0,0,0,1,0.85,0.13,8.4107,是,1,41.05882353,20.46776114,5.538461538,628.30%,-3.507193127,4.149476262,2652680000,0,0,1,0,0,0,0,0
300690.SZ,双一科技,24.15,山东,化工,2017-08-08,0.91,1.91,2.07,1.97,1.19,0.63,0.36,0,0,0,0,0,0,1,1.63,0.33,8.2372,是,1,14.81595092,56.80677687,3.939393939,687.46%,-13.18225498,2.931821493,2552821440,0,1,1,0,0,0,0,0
300691.SZ,联合光电,14.56,广东,电子,2017-08-11,0.53,1.15,1.18,0.73,0.59,0,0,0,0,0,0,0,0,0,0.953333333,0,6.0262,是,1,15.27272727,58.44078835,-999,225.69%,11.68550487,2.416116292,3822854554,0,0,1,0,0,0,0,0
300692.SZ,中环环保,12.07,安徽,公用事业,2017-08-21,0.38,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0.316666667,0,4.7035,是,1,38.11578947,10.58851753,-999,193.71%,9.779011972,2.566174126,1888059000,0,0,0,0,0,0,0,0
300693.SZ,盛弘股份,18.79,广东,电气设备,2017-08-22,0.35,0.61,0.93,0.73,0,0,0,0,0,0,0,0,0,0,0.63,0,4.4559,是,1,29.82539683,28.2272669,-999,361.56%,-2.440043276,4.216880989,1614833882,0,0,1,0,0,0,0,0
300695.SZ,兆丰股份,62.69,浙江,汽车,2017-09-08,2.94,3.78,3.97,2.25,2,1.04,0.7,0,0,0,0,0,0,1,3.563333333,0.58,25.8546,是,1,17.59307764,34.02948574,5.143678161,520.40%,-3.615442018,2.424713591,3702612681,0,0,1,0,0,0,0,0
300696.SZ,爱 乐 达,46.25,四川,国防军工,2017-08-22,0.58,1.28,1.32,1.33,0.69,0.4,0,0,0,0,0,0,0,1,1.06,0.133333333,6.3876,是,1,43.63207547,30.81006508,6.95,2245.90%,-3.146025038,7.240591145,2724912000,0,0,1,0,0,0,0,0
300697.SZ,电工合金,13.98,江苏,有色金属,2017-09-07,0.319,0.459,0.46,0.45,0,0,0,0,0,0,0,0,0,0,0.412666667,0,3.6154,是,1,33.87722132,75.24830748,-999,242.44%,3.158107529,3.866792056,2787200000,0,0,1,0,0,0,0,0
300698.SZ,万马科技,21.62,浙江,通信,2017-08-31,0.03,0.24,0.37,0.34,0.1,-0.05,0,0,0,0,0,0,0,0,0.213333333,-0.016666667,2.8403,-,0,101.34375,0,-13.8,242.48%,128.6538887,7.611871985,2093080000,0,0,1,0,0,0,0,0
300699.SZ,光威复材,55.74,山东,化工,2017-09-01,1.02,0.77,0.8,0.65,0.18,0.27,0.3,0,0,0,0,0,0,1,0.863333333,0.19,7.7315,是,1,64.56370656,49.15947039,3.543859649,754.83%,-53.81174768,7.209467762,19469226000,0,0,1,0,0,0,0,0
300700.SZ,岱勒新材,15.88,湖南,机械设备,2017-09-12,0.41,1.66,0.64,0.49,0.56,0,0,0,0,0,0,0,0,0,0.903333333,0,6.5848,是,1,17.57933579,21.80571631,-999,181.06%,-73.23056249,2.411614628,1509572763,0,0,0,0,0,0,0,0
300701.SZ,森霸传感,32.2,河南,电子,2017-09-15,0.88,0.92,0.78,0.6,0.51,0.48,0.41,0,0,0,0,0,0,1,0.86,0.296666667,5.9671,是,1,37.44186047,28.44113391,1.898876404,1999.51%,-11.64608009,5.396256138,3007200000,0,0,1,0,0,0,0,0
300702.SZ,天宇股份,84,浙江,医药生物,2017-09-19,0.91,1.03,1.36,0.56,0.27,0.37,0,0,0,0,0,0,0,1,1.1,0.123333333,7.9468,是,1,76.36363636,16.70265016,7.918918919,158.06%,3.773098331,10.57029244,9155698614,0,0,0,0,0,0,0,0
300703.SZ,创源文化,9.96,浙江,轻工制造,2017-09-19,0.69,0.93,1.26,0.61,0.46,0,0,0,0,0,0,0,0,0,0.96,0,5.3212,是,1,10.375,43.24016952,-999,283.36%,-21.67986785,1.87175825,2154094720,0,1,1,0,0,0,0,1
300705.SZ,九典制药,11.11,湖南,医药生物,2017-10-10,0.31,0.72,0.63,0.55,0.51,0.49,0,0,0,0,0,0,0,1,0.553333333,0.163333333,3.0602,是,1,20.07831325,15.32257673,2.387755102,648.77%,-2.036705945,3.630481668,2736368800,0,0,1,0,0,0,0,0
300706.SZ,阿 石 创,29.49,福建,电子,2017-09-26,0.2,0.64,0.61,0.51,0.34,0.16,0,0,0,0,0,0,0,1,0.483333333,0.053333333,3.0557,是,1,61.0137931,15.26622741,8.0625,318.49%,12.523708,9.650816507,2942352000,0,0,1,0,0,0,0,0
300707.SZ,威唐工业,17,江苏,汽车,2017-10-10,0.5264,1.3245,0.9279,0.6545,0.5626,0,0,0,0,0,0,0,0,0,0.926266667,0,4.0497,是,1,18.35324601,18.91343908,-999,320.46%,-2.422613119,4.197841815,1755924000,0,0,1,0,0,0,0,0
300708.SZ,聚灿光电,13.2,江苏,电子,2017-10-16,0.08,0.54,0.31,0.12,0.33,0.07,0,0,0,0,0,0,0,1,0.31,0.023333333,2.8162,是,1,42.58064516,25.46536267,12.28571429,126.58%,2.659550526,4.687167105,3191694800,0,0,0,0,0,0,0,0
300709.SZ,精研科技,103.58,江苏,电子,2017-10-19,0.42,2.23,2.45,1.84,0,0,0,0,0,0,0,0,0,0,1.7,0,14.3686,是,1,60.92941176,26.03151741,-999,333.46%,-2.39221746,7.208774689,7018642596,0,0,1,0,0,0,0,0
300710.SZ,万隆光电,23.73,浙江,通信,2017-10-19,0.2105,0.8658,0.8804,0.7852,0.6668,0.3111,0,0,0,0,0,0,0,1,0.652233333,0.1037,8.4061,是,1,36.38268513,19.00267339,5.289617486,753.88%,-7.361244933,2.822950001,1816212580,0,0,1,0,0,0,0,0
300711.SZ,广哈通信,14.45,广东,通信,2017-11-01,0.11,0.48,0.5,0.47,0.48,0.22,0,0,0,0,0,0,0,1,0.363333333,0.073333333,3.8797,是,1,39.7706422,25.8489875,3.954545455,791.21%,-1.620394629,3.724514782,2337704795,0,0,1,0,0,0,0,0
300712.SZ,永福股份,12.32,福建,建筑装饰,2017-10-31,0.5249,0.694,0.7,0.57,0.62,0.68,0,0,0,0,0,0,0,1,0.639633333,0.226666667,6.6385,是,1,19.26103497,19.04986399,1.821911765,287.56%,-21.33043365,1.855840928,2114227440,0,0,1,0,0,0,0,0
300713.SZ,英 可 瑞,12.15,广东,电气设备,2017-11-01,0.13,1.9,2.3,1.43,0.49,0.22,0,0,0,0,0,0,0,1,1.443333333,0.073333333,7.5039,是,1,8.418013857,0,18.68181818,432.38%,-1.884469817,1.619158038,1824525000,0,1,1,0,0,0,0,1
300715.SZ,凯伦股份,34.4,江苏,建筑材料,2017-10-26,0.5,0.782,0.75,0.55,0.38,0.16,-0.41,0,0,0,0,0,0,1,0.677333333,-0.083333333,3.2926,是,1,50.78740157,10.10347664,-9.128,175.47%,-6.33437453,10.44767053,2984699120,0,0,0,0,0,0,0,0
300716.SZ,国立科技,8.36,广东,化工,2017-11-09,0.35,0.75,0.77,0.69,0,0,0,0,0,0,0,0,0,0,0.623333333,0,5.1781,是,1,13.41176471,19.02809054,-999,310.67%,10.73635477,1.614491802,1520190000,0,1,1,0,0,0,0,1
300717.SZ,华信新材,14.19,江苏,化工,2017-11-06,0.46,0.87,0.88,0.9,0.66,0.65,0,0,0,0,0,0,0,1,0.736666667,0.216666667,5.2688,是,1,19.26244344,13.16088732,2.4,796.00%,-5.953278296,2.693212876,1553408000,0,0,1,0,0,0,0,0
300718.SZ,长盛轴承,16.24,浙江,机械设备,2017-11-06,0.74,1.53,1.08,1.18,1.12,1.03,0,0,0,0,0,0,0,1,1.116666667,0.343333333,5.6864,是,1,14.54328358,47.03780473,2.252427184,959.61%,-8.340813035,2.855936972,3643200000,0,1,1,0,0,0,0,0
300719.SZ,安达维尔,9.6,北京,国防军工,2017-11-09,0.2193,0.6934,0.7324,0,0,0,0,0,0,0,0,0,0,0,0.548366667,0,3.7354,是,1,17.50653456,91.38679938,-999,674.82%,-3.56076841,2.57000589,2812347860,0,0,1,0,0,0,0,0
300720.SZ,海川智能,14.4,广东,机械设备,2017-11-06,0.65,0.69,0.7,0.59,0.58,0.77,0,0,0,0,0,0,0,1,0.68,0.256666667,6.3271,是,1,21.17647059,46.31131539,1.649350649,903.49%,-5.447483723,2.275924199,1519560000,0,0,1,0,0,0,0,0
300721.SZ,怡达股份,18.18,江苏,化工,2017-11-15,0.4435,1.0456,1.0349,1.1561,0.4274,-0.0724,0.15,0,0,0,0,0,0,0,0.841333333,0.025866667,10.7657,是,1,21.60855784,33.95285721,31.5257732,231.40%,5.302245986,1.688696508,1411043350,0,0,1,0,0,0,0,0
300722.SZ,新余国科,19.86,江西,国防军工,2017-11-10,0.93,0.73,0.57,0.64,0,0,0,0,0,0,0,0,0,0,0.743333333,0,5.4465,是,1,26.71748879,37.82334938,-999,495.29%,-2.204226743,3.646378408,2256800000,0,0,1,0,0,0,0,0
300723.SZ,一 品 红,42.61,广东,医药生物,2017-11-16,1.29,1.27,1.14,0.5,0,0,0,0,0,0,0,0,0,0,1.233333333,0,8.0412,是,1,34.54864865,15.48166542,-999,1097.24%,5.612433155,5.298960354,5125952468,0,0,1,0,0,0,0,0
300725.SZ,药石科技,84.53,江苏,医药生物,2017-11-10,1.21,1.19,0.69,0.46,0,0,0,0,0,0,0,0,0,0,1.03,0,5.4521,是,1,82.06796117,16.49628335,-999,790.61%,-2.927298966,15.50411768,9220195424,0,0,1,0,0,0,0,0
300726.SZ,宏达电子,26.25,湖南,电子,2017-11-21,0.5573,0.55,0.55,0.2342,2.3813,0,0,0,0,0,0,0,0,0,0.552433333,0,3.8823,是,1,47.5170458,44.85594329,-999,1854.08%,-2.638208308,6.761455838,9814453000,0,0,1,0,0,0,0,0
300727.SZ,润禾材料,13.78,浙江,化工,2017-11-27,0.52,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0.386666667,0,4.1438,是,1,35.63793103,28.76630217,-999,295.66%,7.915874831,3.32545007,1851179200,0,0,1,0,0,0,0,0
300729.SZ,乐歌股份,22.44,浙江,轻工制造,2017-12-01,0.67,0.95,0.95,0.85,0.45,0.59,0,0,0.52,0.47,0.31,0,0,1,0.856666667,0.196666667,8.4534,是,1,26.19455253,30.33194076,3.355932203,212.51%,-4.942463967,2.654553198,1984501383,0,0,1,0,0,0,0,0
300730.SZ,科创信息,13.36,湖南,计算机,2017-12-05,0.22,0.62,0.54,0.49,0.2,0.17,0,0,0,0,0,0,0,1,0.46,0.056666667,2.5613,是,1,29.04347826,27.00108252,7.117647059,258.96%,-1.556416479,5.216101199,2136270837,0,0,1,0,0,0,0,0
300731.SZ,科创新源,34.1,广东,化工,2017-12-08,0.51,0.98,0.83,0.59,0.93,0.91,0,0,0,0,0,0,0,1,0.773333333,0.303333333,5.7354,是,1,44.09482759,20.13650522,1.549450549,1078.46%,-1.896442164,5.945531262,3393872747,0,0,1,0,0,0,0,0
300732.SZ,设 研 院,16.8,河南,建筑装饰,2017-12-12,2.32,4.26,2.4,1.06,0.83,2.54,0,0,0,0,0,0,0,1,2.993333333,0.846666667,15.2352,是,1,5.61247216,13.63132031,2.535433071,288.98%,-2.206384014,1.102709515,3171707668,0,1,1,0,1,0,0,1
300733.SZ,西菱动力,9.43,四川,汽车,2018-01-16,0.43,0.84,0.77,0.52,0.45,0.35,0,0,0,0,0,0,0,1,0.68,0.116666667,7.1143,是,1,13.86764706,29.99058176,4.828571429,121.27%,2.606447176,1.325499346,1782400000,0,1,0,0,1,0,0,1
300735.SZ,光弘科技,28.18,广东,电子,2017-12-29,0.77,0.65,0.61,0.4,0,0,0,0,0,0,0,0,0,0,0.676666667,0,5.1128,是,1,41.6453202,38.93043622,-999,619.66%,-1.698721594,5.511657018,12287888600,0,0,1,0,0,0,0,0
300736.SZ,百华悦邦,8.83,北京,电子,2018-01-09,0.34,0.97,1.16,0.99,0.72,0.77,0.44,0,0,0,0,0,0,1,0.823333333,0.403333333,4.9334,是,1,10.72469636,90.61500767,1.041322314,269.27%,-1.368774693,1.789840678,1352728406,0,1,1,0,0,0,0,1
300737.SZ,科顺股份,20.69,广东,建筑材料,2018-01-25,0.31,0.48,0.63,0.44,0.44,0.22,0,0,0,0,0,0,0,1,0.473333333,0.073333333,4.7652,是,1,43.71126761,16.48069502,5.454545455,169.18%,10.08329001,4.341895408,6551260408,0,0,0,0,0,0,0,0
300738.SZ,奥飞数据,46.4,广东,计算机,2018-01-19,0.91,1.28,1.17,0.67,0.3,-0.05,0,0,0,0,0,0,0,0,1.12,-0.016666667,8.7553,是,1,41.42857143,20.28004905,-68.2,135.03%,6.546424702,5.299647071,3502043028,0,0,0,0,0,0,0,0
300739.SZ,明阳电路,19.39,广东,电子,2018-02-01,0.67,1.26,1.41,0,0,0,0,0,0,0,0,0,0,0,1.113333333,0,6.7831,是,1,17.41616766,53.34092168,-999,126.40%,-11.85153385,2.858574988,4670820000,0,0,0,0,0,0,0,0
300740.SZ,御 家 汇,9.83,湖南,化工,2018-02-08,0.5,1.32,0.62,0,0,0,0,0,0,0,0,0,0,0,0.813333333,0,5.1457,是,1,12.08606557,0,-999,264.44%,-2.461015344,1.910332899,3198519886,0,1,1,0,0,0,0,0
300741.SZ,华宝股份,29.5,西藏,食品饮料,2018-03-01,1.94,2.07,2.46,0,0,0,0,0,0,0,0,0,0,0,2.156666667,0,14.5948,是,1,13.67851623,209.5376446,-999,919.45%,-1.322841101,2.021267849,17620326800,0,1,1,0,0,0,0,0
300742.SZ,越博动力,24.96,江苏,汽车,2018-05-08,0.3,1.6,1.45,0.71,0,0,0,0,0,0,0,0,0,0,1.116666667,0,14.4093,-,0,22.35223881,0,-999,146.75%,1.766922639,1.732214611,1594305957,0,0,0,0,0,0,0,0
300743.SZ,天地数码,15.45,浙江,化工,2018-04-27,0.53,0.91,0.85,0.71,0.57,0.63,0,0,0,0,0,0,0,1,0.763333333,0.21,5.8818,是,1,20.24017467,102.7671839,2.634920635,147.98%,1.670742024,2.626746914,1881669690,0,0,0,0,0,0,0,0
300745.SZ,欣锐科技,17.4,广东,电气设备,2018-05-23,0.8,1.07,1.55,1.19,0,0,0,0,0,0,0,0,0,0,1.14,0,9.4284,是,1,15.26315789,11.10997768,-999,252.91%,-18.70678329,1.8454881,2372695933,0,0,1,0,0,0,0,0
300746.SZ,汉嘉设计,13.65,浙江,建筑装饰,2018-05-25,0.4,0.38,0.3,0.31,0.34,0,0,0,0.45,0.4,0.23,0,0,0,0.36,0,4.3355,是,1,37.91666667,20.02377637,-999,273.67%,-3.137842601,3.148425787,2884935832,0,0,1,0,0,0,0,0
600000.SH,浦发银行,10.44,上海,银行,1999-11-10,1.85,1.84,2.404,2.665,2.521,2.19,1.83,1.46,1.6,1.62,2.211,1.263,0,1,2.031333333,1.826666667,15.05,是,1,5.139481457,18.37326634,0.112043796,0.00%,0,0.693687708,3.49583E+11,1,1,0,1,1,1,1,1
600004.SH,白云机场,14.18,广东,交通运输,2003-04-28,0.55,0.82,0.98,1.09,0.95,0.78,0.65,0.61,0.51,0.47,0.42,0.36,0,1,0.783333333,0.68,7.5463,是,1,18.10212766,31.15422721,0.151960784,76.42%,-33.24626565,1.879066562,34557652584,0,0,0,1,0,1,0,0
600006.SH,东风汽车,3.97,湖北,汽车,1999-07-27,0.2769,0.1004,0.1094,0.1722,0.0703,0.0251,0.0109,0.23,0.2854,0.159,0.1577,0.2447,0,1,0.162233333,0.088666667,3.5716,是,1,24.47092665,30.08042394,0.829699248,134.08%,3.378830131,1.111546646,8780000000,0,0,0,1,1,1,1,0
600007.SH,中国国贸,14.2,北京,房地产,1999-03-12,0.77,0.63,0.68,0.62,0.53,0.32,0.38,0.19,0.12,0.29,0.35,0.29,0,1,0.693333333,0.296666667,6.8698,是,1,20.48076923,41.60974145,1.337078652,54.37%,2.56873726,2.067017963,1.64E+10,0,0,0,1,0,1,0,0
600008.SH,首创股份,3.41,北京,公用事业,2000-04-27,0.1449,0.127,0.1267,0.2241,0.2774,0.2733,0.2642,0.2377,0.2194,0,0.1186,0.232,0,1,0.132866667,0.2584,1.9638,是,1,25.66482689,63.22377102,-0.485810114,50.82%,-0.424405187,1.736429372,18648270119,0,0,0,1,0,1,0,0
600009.SH,上海机场,69,上海,交通运输,1998-02-18,2.2,1.91,1.46,1.31,1.09,0.97,0.82,0.78,0.68,0.37,0.45,0.88,0,1,1.856666667,0.856666667,14.6583,是,1,37.16337522,30.05584316,1.167315175,489.77%,-2.83515238,4.707230716,1.44772E+11,1.00E+00,0,1,1,0,1,0,0
600010.SH,包钢股份,1.12,内蒙古,钢铁,2001-03-09,0.073,0.0452,0.0026,-0.1288,0.0125,0.03,0.04,0.08,0.03,-0.25,0.14,0.36,0,0,0.040266667,0.05,1.151,是,1,27.81456954,9.600424036,-0.194666667,46.57%,1.417273987,0.973066898,58348841789,1,0,0,1,1,1,1,0
600011.SH,华能国际,4.31,北京,公用事业,2001-12-06,0.07,0.11,0.58,0.95,0.75,0.75,0.42,0.09,0.29,0.42,-0.31,0.5,0,1,0.253333333,0.42,4.6603,是,1,17.01315789,109.0992826,-0.396825397,31.12%,0.209857782,0.924833165,94031579220,1,0,0,1,1,1,1,1
600012.SH,皖通高速,5.33,安徽,交通运输,2003-01-07,0.6771,0.658,0.5627,0.5655,0.519,0.511,0.459,0.517,0.472,0.406,0.417,0.312,0,1,0.6326,0.495666667,6.0713,是,1,8.425545368,36.92225373,0.276260928,192.70%,7.521515038,0.877900944,9.50E+09,0,1,0,1,1,1,1,1
600015.SH,华夏银行,6.52,北京,银行,2003-09-12,1.56,1.48,1.84,1.77,2.02,1.74,1.8681,1.48,1.2002,0.7535,0.7036,0.5003,0,1,1.626666667,1.696033333,12.81,是,1,4.008196721,12.83867351,-0.040899353,0.00%,0,0.508977361,1.14327E+11,1,1,0,1,1,1,1,1
600016.SH,民生银行,5.84,北京,银行,2000-12-19,1.14,1.35,1.31,1.27,1.24,1.43,1.34,1.05,0.66,0.63,0.42,0.48,0,1,1.266666667,1.273333333,9.37,是,1,4.610526316,30.01357995,-0.005235602,0.00%,0,0.623265742,2.70138E+11,1.00E+00,1,0,1,1,1,1,1
600017.SH,日 照 港,2.48,山东,交通运输,2006-10-17,0.21,0.12,0.06,0.1,0.186,0.26,0.26,0.19,0.19,0.26,0.21,0.28,0,1,0.13,0.236666667,3.6572,是,1,19.07692308,9.546206035,-0.450704225,54.65%,1.371932263,0.678114404,8673343964,0,0,0,1,1,1,1,1
600018.SH,上港集团,4.18,上海,交通运输,2006-10-26,0.4434,0.4978,0.2994,0.2853,0.2974,0.231,0.2184,0.2131,0.2581,0.1791,0.2201,0,0,1,0.413533333,0.220833333,3.2601,是,1,10.10801225,34.72778262,0.872603774,131.99%,1.808882374,1.282169259,1.29E+11,1,1,0,1,1,1,1,1
600019.SH,宝钢股份,4.88,上海,钢铁,2000-12-12,0.97,0.86,0.55,0.06,0.35,0.35,0.6,0.42,0.74,0.33,0.37,0.73,0,1,0.793333333,0.456666667,7.938,是,1,6.151260504,51.64842319,0.737226277,81.67%,1.600730009,0.614764424,1.22E+11,1,1,0,1,1,1,1,1
600020.SH,中原高速,3.82,河南,交通运输,2003-08-08,0.2052,0.4016,0.209,0.5093,0.3962,0.1756,0.2313,0.1391,0.246,0.2078,0.1298,0.3203,0,1,0.271933333,0.182,4.1967,是,1,14.04756068,30.67562777,0.494139194,28.15%,-0.329472684,0.910238997,9304119384,0.00E+00,1,0,1,1,1,1,1
600021.SH,上海电力,7.39,上海,公用事业,2003-10-29,1.1171,0.3851,0.4283,0.6227,0.6195,0.5518,0.4127,0.2165,0.0901,0.1793,-0.7043,0.2757,0,1,0.6435,0.393666667,6.0759,是,1,11.48407148,31.18966503,0.634631668,33.68%,0.245726955,1.216280716,1.93E+10,0.00E+00,1,0,1,1,1,1,1
600022.SH,山东钢铁,1.29,山东,钢铁,2004-06-29,0.1924,0.1758,-0.0712,0.0107,-0.2173,0.0246,-0.6521,0.0169,0.027,0.0215,0.5509,1.02,0,0,0.099,-0.203533333,1.8423,-,0,13.03030303,0,-1.486406813,69.47%,1.346581434,0.700211692,1.51E+10,0,1,0,1,1,1,1,1
600023.SH,浙能电力,3.5,浙江,公用事业,2013-12-19,0.3,0.32,0.46,0.54,0.49,0.71,0.45,0.29,0,0,0,0,0,1,0.36,0.483333333,4.4994,是,1,9.722222222,60.66154851,-0.255172414,128.19%,2.994822592,0.777881495,52362656454,1.00E+00,1,0,1,1,1,1,1
600025.SH,华能水电,3.56,云南,公用事业,2017-12-15,0.32,0.14,0.03,0.14,0.3,0,0,0,0,0,0,0,0,0,0.163333333,0,2.4587,是,1,21.79591837,5.52153809,-999,23.35%,0.323236923,1.447919632,75240000000,1.00E+00,0,0,0,1,0,0,0
600026.SH,中远海能,7.5,上海,交通运输,2002-05-23,0.0261,0.4381,0.4768,0.098,0.0913,-0.6751,0.0217,0.2931,0.5042,0.3128,1.5864,1.3738,0,0,0.313666667,-0.1201,6.9919,是,1,23.91073326,76.70468171,-3.611712462,82.19%,1.18679762,1.072669804,23184188951,0,0,0,1,1,1,1,0
600027.SH,华电国际,3.73,山东,公用事业,2005-02-03,0,0,0,0,0,0.561,0.201,0.012,0.031,0.191,-0.425,0.204,0,0,0,0.258,4.3519,是,1,10000,38.39556322,-1,31.19%,0.232792802,0.8570969,36591643383,0,0,0,1,1,1,1,0
600028.SH,中国石化,4.42,北京,化工,2001-08-08,0.521,0.422,0.383,0.266,0.406,0.543,0.704,0.795,0.808,0.702,0.3,0.63,0,1,0.442,0.680666667,5.933,是,1,10,80.60027588,-0.350636631,91.30%,20.53782067,0.744985673,6.04145E+11,1,1,0,1,1,1,1,1
600029.SH,南方航空,5.2,广东,交通运输,2003-07-25,0.28,0.6,0.51,0.39,0.18,0.19,0.27,0.52,0.7,0.05,-0.74,0.42,0,1,0.463333333,0.326666667,5.299,是,1,11.22302158,20.56180403,0.418367347,25.70%,0.738217609,0.98131723,81086008810,1,1,0,1,1,1,1,1
600030.SH,中信证券,23.82,广东,非银金融,2003-01-06,0.77,0.94,0.86,1.71,1.03,0.48,0.38,1.23,1.14,1.35,1.1,4.01,0,1,0.856666667,0.696666667,12.6386,是,1,27.80544747,45.16469559,0.229665072,0.00%,0,1.88470242,2.59423E+11,1,0,0,1,0,1,0,0
600031.SH,三一重工,20.39,北京,机械设备,2003-07-03,0.7466,0.2674,0.0267,0.018,0.093,0.381,0.75,1.139,1.11,1.32,0.83,1.65,0,1,0.3469,0.756666667,3.9889,是,1,58.77774575,35.39674178,-0.54154185,157.54%,1.3501307,5.111684926,1.22E+11,1,0,0,1,0,1,0,0
600033.SH,福建高速,2.76,福建,交通运输,2001-02-09,0,0,0.2446,0.2007,0.2189,0.1982,0.1496,0.16,0.19,0.45,0.5275,0.42,0,0,0.081533333,0.169266667,3.3131,是,1,33.85118561,56.12173753,-0.518314297,32.21%,1.812705571,0.833056654,8288088000,0,0,0,1,1,1,1,0
600035.SH,楚天高速,3.16,湖北,交通运输,2004-03-10,0.26,0.34,0.27,0.3,0.23,0.27,0.21,0.32,0.43,0.32,0.32,0.2876,0,1,0.29,0.266666667,3.6005,是,1,10.89655172,42.77442227,0.0875,82.91%,-0.761483075,0.877655881,5.57E+09,0.00E+00,1,0,1,1,1,1,1
600036.SH,招商银行,34.97,广东,银行,2002-04-09,3.13,2.78,2.46,2.29,2.22,2.3,2.1,1.67,1.23,0.95,1.43,1.04,0,1,2.79,2.023333333,20.07,是,1,12.53405018,29.42775571,0.378912685,0.00%,0,1.742401594,9.09E+11,1,1,0,1,0,1,0,1
600037.SH,歌华有线,8.9,北京,传媒,2001-02-08,0.4988,0.547,0.5211,0.5934,0.5359,0.3553,0.2805,0.2602,0.3235,0,0.3102,0.35,0,1,0.5223,0.298666667,9.3743,是,1,17.04001532,36.08672277,0.748772321,632.19%,-1.46985084,0.949404222,11927536466,0.00E+00,0,1,1,1,1,1,1
